transaction_datetime,category,account,amount,currency,note,is_virtual,is_ignored
2022-02-12 00:00:00,增肥,Two,-310.00,TWD,咖啡廳,False,False
2022-02-13 00:00:00,五金,One,-52.00,TWD,電源供應器,False,False
2022-02-13 00:00:00,一起,One,-5.00,TWD,,False,False
2022-02-13 00:00:00,增肥,One,-105.00,TWD,麥味登,False,False
2022-02-13 00:00:00,增肥,One,-60.00,TWD,50嵐,False,False
2022-02-13 00:00:00,增肥,Two,-124.00,TWD,全聯,False,False
2022-02-13 00:00:00,五金,One,-90.00,TWD,iCloud,False,False
2022-02-14 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-14 00:00:00,增肥,One,-77.00,TWD,711,False,False
2022-02-14 00:00:00,寶包,One,-429.00,TWD,隱形眼鏡保養液,False,False
2022-02-14 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-14 00:00:00,增肥,One,-63.00,TWD,711,False,False
2022-02-14 00:00:00,熊仔,One,-35.00,TWD,711,False,False
2022-02-14 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-02-14 00:00:00,寶包,One,-235.00,TWD,周胖子,False,False
2022-02-14 00:00:00,增肥,Two,-60.00,TWD,迷客夏,False,False
2022-02-14 00:00:00,增肥,Two,-38.00,TWD,全聯,False,False
2022-02-14 00:00:00,增肥,One,-120.00,TWD,Uber Eats,False,False
2022-02-15 00:00:00,熊仔,One,-60.00,TWD,約翰紅茶,False,False
2022-02-15 00:00:00,增肥,One,-105.00,TWD,麥味登,False,False
2022-02-15 00:00:00,增肥,One,-560.00,TWD,拉麵,False,False
2022-02-15 00:00:00,增肥,One,-20.00,TWD,711,False,False
2022-02-15 00:00:00,增肥,One,-42.00,TWD,湯圓,False,False
2022-02-16 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-02-16 00:00:00,增肥,One,-150.00,TWD,中餐,False,False
2022-02-16 00:00:00,增肥,Two,-730.00,TWD,韓式料理,False,False
2022-02-16 00:00:00,保險,One,-2860.00,TWD,人身保險,False,False
2022-02-17 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-17 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-02-17 00:00:00,寶包,One,-189.00,TWD,Subway,False,False
2022-02-17 00:00:00,增肥,One,-60.00,TWD,50嵐,False,False
2022-02-17 00:00:00,一起,One,-22.00,TWD,,False,False
2022-02-17 00:00:00,苦口,One,-50.00,TWD,牙醫,False,False
2022-02-17 00:00:00,增肥,Two,-139.00,TWD,全聯,False,False
2022-02-18 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-18 00:00:00,一起,One,-15.00,TWD,,False,False
2022-02-18 00:00:00,增肥,One,-42.00,TWD,711,False,False
2022-02-18 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-02-18 00:00:00,增肥,One,-80.00,TWD,珍煮丹,False,False
2022-02-18 00:00:00,增肥,Two,-538.00,TWD,Burger King,False,False
2022-02-19 00:00:00,屋伯,One,-125.00,TWD,,False,False
2022-02-19 00:00:00,一起,One,-15.00,TWD,,False,False
2022-02-19 00:00:00,增肥,Two,-175.00,TWD,麥味登,False,False
2022-02-19 00:00:00,增肥,Two,-330.00,TWD,Orchard Cafe,False,False
2022-02-20 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-20 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-02-20 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-20 00:00:00,汽暖,Two,-925.00,TWD,,False,False
2022-02-20 00:00:00,增肥,Two,-155.00,TWD,加寶多,False,False
2022-02-20 00:00:00,增肥,Two,-28.00,TWD,全聯,False,False
2022-02-20 00:00:00,增肥,Two,-100.00,TWD,宜蘭湯,False,False
2022-02-20 00:00:00,增肥,Two,-60.00,TWD,礁溪香腸伯,False,False
2022-02-21 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-21 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-02-21 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-02-21 00:00:00,五金,One,-275.00,TWD,除毛球機,False,False
2022-02-21 00:00:00,一起,One,-22.00,TWD,,False,False
2022-02-21 00:00:00,借過,One,-400.00,TWD,,False,False
2022-02-21 00:00:00,汽啪,Two,-38.00,TWD,,False,False
2022-02-21 00:00:00,借過,Two,-400.00,TWD,,False,False
2022-02-21 00:00:00,增肥,Two,-50.00,TWD,甜甜圈,False,False
2022-02-21 00:00:00,增肥,Two,-260.00,TWD,河粉,False,False
2022-02-21 00:00:00,增肥,Two,-65.00,TWD,可不可紅茶,False,False
2022-02-22 00:00:00,屋伯,One,-180.00,TWD,,False,False
2022-02-22 00:00:00,增肥,One,-88.00,TWD,麥噹噹,False,False
2022-02-22 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-02-22 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-22 00:00:00,遮羞,One,-300.00,TWD,剪頭髮,False,False
2022-02-22 00:00:00,增肥,One,-60.00,TWD,50嵐,False,False
2022-02-22 00:00:00,熊仔,One,-100.00,TWD,花花,False,False
2022-02-22 00:00:00,增肥,Two,-356.00,TWD,全聯,False,False
2022-02-23 00:00:00,一起,One,-30.00,TWD,,False,False
2022-02-23 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-02-23 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-02-23 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-02-23 00:00:00,一起,One,-32.00,TWD,,False,False
2022-02-23 00:00:00,增肥,Two,-60.00,TWD,鶴茶樓,False,False
2022-02-23 00:00:00,增肥,Two,-511.00,TWD,晚餐,False,False
2022-02-24 00:00:00,苦口,One,-30.00,TWD,維他命C,False,False
2022-02-24 00:00:00,一起,One,-10.00,TWD,,False,False
2022-02-24 00:00:00,熊仔,One,-35.00,TWD,起司蛋餅,False,False
2022-02-24 00:00:00,增肥,One,-125.00,TWD,早餐,False,False
2022-02-24 00:00:00,增肥,One,-205.00,TWD,麥噹噹,False,False
2022-02-24 00:00:00,增肥,Two,-120.00,TWD,滷味,False,False
2022-02-24 00:00:00,增肥,Two,-380.00,TWD,晚餐,False,False
2022-02-25 00:00:00,增肥,One,-195.00,TWD,麥味登,False,False
2022-02-25 00:00:00,增肥,One,-60.00,TWD,50嵐,False,False
2022-02-25 00:00:00,講話,One,-188.00,TWD,,False,False
2022-02-25 00:00:00,增肥,Two,-45.00,TWD,豆花,False,False
2022-02-25 00:00:00,增肥,Two,-50.00,TWD,快樂QQ球,False,False
2022-02-25 00:00:00,增肥,Two,-876.00,TWD,雞湯大叔,False,False
2022-02-26 00:00:00,增肥,One,-79.00,TWD,全聯,False,False
2022-02-26 00:00:00,增肥,Two,-349.00,TWD,秘魯烤雞,False,False
2022-02-26 00:00:00,增肥,Two,-135.00,TWD,臭豆腐,False,False
2022-02-27 00:00:00,增肥,One,-155.00,TWD,麥味登,False,False
2022-02-27 00:00:00,增肥,One,-390.00,TWD,烤東西,False,False
2022-02-27 00:00:00,五金,Two,-124.00,TWD,勝立百貨,False,False
2022-02-28 00:00:00,薪資,One,76317.00,TWD,,False,False
2022-02-28 00:00:00,機維,One,-400.00,TWD,機油,False,False
2022-02-28 00:00:00,機車,One,-1600.00,TWD,鏈條、後煞車皮、前煞車皮、前碟盤、前輪培林,False,False
2022-02-28 00:00:00,增肥,Two,-310.00,TWD,淡水冰,False,False
2022-02-28 00:00:00,增肥,Two,-35.00,TWD,酸梅湯,False,False
2022-02-28 00:00:00,汽啪,Two,-180.00,TWD,,False,False
2022-02-28 00:00:00,增肥,Two,-73.00,TWD,711,False,False
2022-02-28 00:00:00,增肥,Two,-200.00,TWD,鹹酥雞,False,False
2022-02-28 00:00:00,增肥,Two,-990.00,TWD,之間,False,False
2022-02-28 00:00:00,增肥,Two,-40.00,TWD,阿給,False,False
2022-02-28 00:00:00,增肥,Two,-40.00,TWD,鳥蛋,False,False
2022-02-28 00:00:00,增肥,Two,-95.00,TWD,早餐,False,False
2022-02-28 00:00:00,補給,Two,9000.00,TWD,From Kryptonite 20220313,False,False
2022-03-01 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-03-01 00:00:00,增肥,One,-85.00,TWD,Coco,False,False
2022-03-01 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-01 00:00:00,孝親,One,-5000.00,TWD,,False,False
2022-03-01 00:00:00,增肥,Two,-300.00,TWD,酸辣粉,False,False
2022-03-01 00:00:00,增肥,Two,-449.00,TWD,義大利麵條 & 醬,False,False
2022-03-01 00:00:00,增肥,Two,-52.00,TWD,草苺大福,False,False
2022-03-01 00:00:00,賭博,虛幣,-10001.00,TWD,年度調帳,False,False
2022-03-01 00:00:00,帳單,借錢,-2177.00,TWD,年度調帳,False,False
2022-03-01 00:00:00,帳單,One,-2230.00,TWD,年度調帳,False,False
2022-03-01 00:00:00,賭博,美股,-1659.62,USD,年度調帳,False,False
2022-03-02 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-03-02 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-02 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-03-02 00:00:00,機暖,One,-232.00,TWD,,False,False
2022-03-02 00:00:00,增肥,One,-125.00,TWD,丸林滷肉飯,False,False
2022-03-02 00:00:00,寶包,One,-140.00,TWD,晴光牛肉麵,False,False
2022-03-02 00:00:00,增肥,One,-25.00,TWD,711,False,False
2022-03-03 00:00:00,增肥,One,-83.00,TWD,711,False,False
2022-03-03 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-03 00:00:00,一起,One,-30.00,TWD,,False,False
2022-03-03 00:00:00,一起,One,-22.00,TWD,,False,False
2022-03-03 00:00:00,機車,One,-1800.00,TWD,鏈條、後煞車皮、前煞車皮、前碟盤、前輪培林,False,False
2022-03-03 00:00:00,增肥,One,-215.00,TWD,麥噹噹,False,False
2022-03-03 00:00:00,增肥,One,-65.00,TWD,薛丁格的貓,False,False
2022-03-03 00:00:00,公司,One,-308.00,TWD,Domain fee,False,False
2022-03-04 00:00:00,增肥,One,-77.00,TWD,珍煮丹,False,False
2022-03-04 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-03-04 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-04 00:00:00,增肥,Two,-450.00,TWD,滇味廚房,False,False
2022-03-05 00:00:00,熊仔,One,-30.00,TWD,711,False,False
2022-03-05 00:00:00,熊仔,One,-65.00,TWD,711,False,False
2022-03-05 00:00:00,補給,One,600.00,TWD,From 奕兆 快篩代墊,False,False
2022-03-05 00:00:00,寶包,One,-210.00,TWD,Uber Eats,False,False
2022-03-05 00:00:00,增肥,Two,-60.00,TWD,鶴茶樓,False,False
2022-03-05 00:00:00,增肥,Two,-515.00,TWD,全聯,False,False
2022-03-06 00:00:00,寶包,One,-250.00,TWD,Uber Eats,False,False
2022-03-06 00:00:00,增肥,One,-65.00,TWD,50嵐,False,False
2022-03-06 00:00:00,增肥,One,-110.00,TWD,山東小館,False,False
2022-03-06 00:00:00,增肥,Two,-205.00,TWD,麥味登,False,False
2022-03-07 00:00:00,一起,One,-25.00,TWD,,False,False
2022-03-07 00:00:00,一起,One,-7.00,TWD,,False,False
2022-03-07 00:00:00,增肥,One,-160.00,TWD,Pho,False,False
2022-03-07 00:00:00,寶包,One,-30.00,TWD,胃藥,False,False
2022-03-07 00:00:00,寶包,One,-90.00,TWD,粥,False,False
2022-03-07 00:00:00,一起,One,-30.00,TWD,,False,False
2022-03-07 00:00:00,增肥,One,-46.00,TWD,711,False,False
2022-03-07 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-07 00:00:00,增肥,Two,-238.00,TWD,蜂蜜,False,False
2022-03-07 00:00:00,增肥,Two,-55.00,TWD,可不可紅茶,False,False
2022-03-08 00:00:00,增肥,One,-125.00,TWD,711,False,False
2022-03-08 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-08 00:00:00,熊仔,One,-2060.00,TWD,安全帽,False,False
2022-03-09 00:00:00,增肥,One,-110.00,TWD,中餐,False,False
2022-03-09 00:00:00,增肥,One,-40.00,TWD,可不可紅茶,False,False
2022-03-09 00:00:00,增肥,One,-77.00,TWD,711,False,False
2022-03-09 00:00:00,增肥,One,-75.00,TWD,五桐號,False,False
2022-03-09 00:00:00,增肥,Two,-60.00,TWD,約翰紅茶,False,False
2022-03-09 00:00:00,增肥,Two,-400.00,TWD,全聯,False,False
2022-03-09 00:00:00,五金,Two,-77.00,TWD,洗碗精,False,False
2022-03-10 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-03-10 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-10 00:00:00,增肥,Two,-410.00,TWD,麥噹噹,False,False
2022-03-11 00:00:00,機啪,One,-19.00,TWD,,False,False
2022-03-11 00:00:00,增肥,One,-165.00,TWD,十巷咖喱,False,False
2022-03-11 00:00:00,該死,One,-170.00,TWD,跑跑卡丁車,False,False
2022-03-11 00:00:00,增肥,One,-90.00,TWD,四海遊龍,False,False
2022-03-11 00:00:00,增肥,One,-69.00,TWD,龜記,False,False
2022-03-11 00:00:00,增肥,One,-70.00,TWD,茶湯會,False,False
2022-03-12 00:00:00,增肥,One,-110.00,TWD,麥味登,False,False
2022-03-12 00:00:00,機維,One,-2500.00,TWD,排氣管,False,False
2022-03-12 00:00:00,五金,One,-336.00,TWD,畫框,False,False
2022-03-12 00:00:00,增肥,One,-418.00,TWD,Burger King,False,False
2022-03-12 00:00:00,機暖,One,-242.00,TWD,,False,False
2022-03-12 00:00:00,增肥,One,-120.00,TWD,約翰紅茶,False,False
2022-03-13 00:00:00,寶包,One,-30.00,TWD,711,False,False
2022-03-13 00:00:00,熊仔,One,-1000.00,TWD,樂高花花,False,False
2022-03-13 00:00:00,增肥,Two,-55.00,TWD,哭哭咖啡,False,False
2022-03-13 00:00:00,增肥,Two,-270.00,TWD,日遲咖啡,False,False
2022-03-13 00:00:00,增肥,Two,-155.00,TWD,源味燉品屋,False,False
2022-03-13 00:00:00,增肥,Two,-180.00,TWD,Scone,False,False
2022-03-13 00:00:00,增肥,Two,-910.00,TWD,青丹札西,False,False
2022-03-13 00:00:00,汽暖,Two,-984.00,TWD,,False,False
2022-03-13 00:00:00,五金,One,-90.00,TWD,iCloud,False,False
2022-03-14 00:00:00,增肥,One,-45.00,TWD,,False,False
2022-03-14 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-14 00:00:00,五金,One,-200.00,TWD,讀卡機,False,False
2022-03-14 00:00:00,五金,One,-3.00,TWD,列印,False,False
2022-03-14 00:00:00,增肥,One,-55.00,TWD,可不可紅茶,False,False
2022-03-14 00:00:00,增肥,One,-320.00,TWD,玖五牛肉麵,False,False
2022-03-14 00:00:00,增肥,One,-120.00,TWD,Uber Eats,False,False
2022-03-15 00:00:00,寶包,One,-205.00,TWD,Uber Eats,False,False
2022-03-15 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-03-15 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-15 00:00:00,增肥,One,-79.00,TWD,龜記,False,False
2022-03-15 00:00:00,增肥,One,-165.00,TWD,十巷咖哩,False,False
2022-03-15 00:00:00,汽啪,Two,-40.00,TWD,,False,False
2022-03-16 00:00:00,帳單,One,-800.00,TWD,外匯匯款手續費,False,False
2022-03-16 00:00:00,增肥,One,-110.00,TWD,中餐,False,False
2022-03-16 00:00:00,增肥,One,-25.00,TWD,711,False,False
2022-03-16 00:00:00,五金,One,-775.00,TWD,攪拌棒,False,False
2022-03-16 00:00:00,增肥,One,-195.00,TWD,八方雲集,False,False
2022-03-16 00:00:00,保險,One,-2860.00,TWD,人身保險,False,False
2022-03-17 00:00:00,五金,One,-1200.00,TWD,iPhone電池,False,False
2022-03-17 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-17 00:00:00,熊仔,One,-570.00,TWD,Mac 充電線,False,False
2022-03-17 00:00:00,增肥,Two,-40.00,TWD,711,False,False
2022-03-18 00:00:00,五金,One,-1700.00,TWD,,False,False
2022-03-18 00:00:00,講話,One,-188.00,TWD,,False,False
2022-03-18 00:00:00,增肥,One,-125.00,TWD,喬記,False,False
2022-03-18 00:00:00,熊仔,One,-120.00,TWD,約翰紅茶,False,False
2022-03-18 00:00:00,增肥,One,-70.00,TWD,Starbucks,False,False
2022-03-18 00:00:00,增肥,One,-48.00,TWD,711,False,False
2022-03-18 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-19 00:00:00,增肥,One,-165.00,TWD,麥味登,False,False
2022-03-19 00:00:00,增肥,One,-190.00,TWD,Coffee,False,False
2022-03-19 00:00:00,增肥,One,-210.00,TWD,小林,False,False
2022-03-19 00:00:00,增肥,One,-60.00,TWD,711,False,False
2022-03-19 00:00:00,一起,One,-5.00,TWD,,False,False
2022-03-19 00:00:00,遮羞,One,-300.00,TWD,剪頭髮,False,False
2022-03-19 00:00:00,一起,One,-5.00,TWD,,False,False
2022-03-19 00:00:00,五金,One,-595.00,TWD,延長線,False,False
2022-03-19 00:00:00,五金,One,-60.00,TWD,膠帶,False,False
2022-03-19 00:00:00,五金,One,-50.00,TWD,集線器,False,False
2022-03-19 00:00:00,五金,One,-20.00,TWD,氣泡紙,False,False
2022-03-19 00:00:00,五金,One,-1999.00,TWD,Wifi ap,False,False
2022-03-20 00:00:00,增肥,Two,-160.00,TWD,早餐,False,False
2022-03-20 00:00:00,增肥,Two,-60.00,TWD,粉圓愛玉,False,False
2022-03-21 00:00:00,一起,One,-30.00,TWD,,False,False
2022-03-21 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-03-21 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-21 00:00:00,增肥,One,-40.00,TWD,711,False,False
2022-03-21 00:00:00,增肥,Two,-200.00,TWD,牛肉河粉,False,False
2022-03-21 00:00:00,增肥,Two,-110.00,TWD,堅果,False,False
2022-03-22 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-22 00:00:00,增肥,One,-65.00,TWD,可不可紅茶,False,False
2022-03-22 00:00:00,補給,One,939.00,TWD,賣 Wifi ap,False,False
2022-03-22 00:00:00,一起,One,-30.00,TWD,,False,False
2022-03-22 00:00:00,一起,One,-12.00,TWD,,False,False
2022-03-22 00:00:00,寶包,One,-60.00,TWD,乾拌麵,False,False
2022-03-22 00:00:00,霧狀,One,-1790.00,TWD,主機、芯、油,False,False
2022-03-22 00:00:00,增肥,Two,-30.00,TWD,燙青菜,False,False
2022-03-22 00:00:00,增肥,Two,-45.00,TWD,可不可紅茶,False,False
2022-03-22 00:00:00,帳單,借錢,-9000.00,TWD,信用貸款手續費,False,False
2022-03-23 00:00:00,增肥,One,-66.00,TWD,711,False,False
2022-03-23 00:00:00,帳單,One,-1350.00,TWD,匯美金,False,False
2022-03-23 00:00:00,寶包,One,-59.00,TWD,軟糖,False,False
2022-03-23 00:00:00,增肥,One,-201.00,TWD,麥噹噹,False,False
2022-03-23 00:00:00,增肥,Two,-400.00,TWD,玖五牛肉麵,False,False
2022-03-24 00:00:00,機啪,One,-38.00,TWD,,False,False
2022-03-24 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-24 00:00:00,增肥,One,-70.00,TWD,茶湯會,False,False
2022-03-24 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-03-24 00:00:00,增肥,Two,-80.00,TWD,一沐日,False,False
2022-03-24 00:00:00,增肥,Two,-400.00,TWD,白菜小姐,False,False
2022-03-25 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-03-25 00:00:00,增肥,One,-85.00,TWD,二口旅茶,False,False
2022-03-25 00:00:00,一起,One,-45.00,TWD,,False,False
2022-03-25 00:00:00,增肥,One,-75.00,TWD,冰火菠蘿油,False,False
2022-03-25 00:00:00,寶包,One,-129.00,TWD,隱形眼鏡保養液,False,False
2022-03-25 00:00:00,五金,One,-120.00,TWD,去霉劑,False,False
2022-03-25 00:00:00,增肥,One,-30.00,TWD,小雞球,False,False
2022-03-25 00:00:00,增肥,One,-46.00,TWD,711,False,False
2022-03-25 00:00:00,該死,Two,-3930.00,TWD,公館森林,False,False
2022-03-25 00:00:00,增肥,Two,-375.00,TWD,好食多,False,False
2022-03-26 00:00:00,增肥,Two,-65.00,TWD,50嵐,False,False
2022-03-26 00:00:00,增肥,Two,-150.00,TWD,藍白拖,False,False
2022-03-26 00:00:00,增肥,Two,-100.00,TWD,雨衣,False,False
2022-03-26 00:00:00,增肥,Two,-50.00,TWD,Boy 零食,False,False
2022-03-26 00:00:00,補給,Two,1000.00,TWD,From Kryptonite 20220326,False,False
2022-03-26 00:00:00,增肥,Two,-403.00,TWD,全聯,False,False
2022-03-27 00:00:00,一起,One,-30.00,TWD,,False,False
2022-03-27 00:00:00,汽啪,Two,-95.00,TWD,,False,False
2022-03-27 00:00:00,增肥,Two,-395.00,TWD,餛飩,False,False
2022-03-27 00:00:00,汽暖,Two,-990.00,TWD,,False,False
2022-03-27 00:00:00,補給,Two,990.00,TWD,From Kryptonite 20220327,False,False
2022-03-28 00:00:00,增肥,One,-254.00,TWD,麥噹噹,False,False
2022-03-28 00:00:00,增肥,One,-65.00,TWD,50嵐,False,False
2022-03-28 00:00:00,增肥,Two,-60.00,TWD,鶴茶樓,False,False
2022-03-28 00:00:00,增肥,Two,-260.00,TWD,河粉,False,False
2022-03-29 00:00:00,增肥,One,-65.00,TWD,711,False,False
2022-03-29 00:00:00,增肥,One,-110.00,TWD,天仁茗茶,False,False
2022-03-29 00:00:00,增肥,One,-165.00,TWD,十巷咖喱,False,False
2022-03-29 00:00:00,增肥,One,-45.00,TWD,可不可紅茶,False,False
2022-03-29 00:00:00,增肥,One,-59.00,TWD,全聯,False,False
2022-03-30 00:00:00,增肥,One,-42.00,TWD,711,False,False
2022-03-30 00:00:00,薪資,One,80331.00,TWD,,False,False
2022-03-30 00:00:00,增肥,One,-120.00,TWD,中餐,False,False
2022-03-30 00:00:00,增肥,One,-75.00,TWD,五桐號,False,False
2022-03-30 00:00:00,熊仔,One,-120.00,TWD,約翰紅茶,False,False
2022-03-30 00:00:00,熊仔,One,-245.00,TWD,忠青商行,False,False
2022-03-30 00:00:00,增肥,One,-264.00,TWD,麥噹噹,False,False
2022-03-31 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-03-31 00:00:00,一起,One,-30.00,TWD,,False,False
2022-03-31 00:00:00,一起,One,-22.00,TWD,,False,False
2022-03-31 00:00:00,熊仔,One,-222.00,TWD,GoCha Bar,False,False
2022-03-31 00:00:00,增肥,One,-165.00,TWD,十巷咖哩,False,False
2022-03-31 00:00:00,增肥,One,-91.00,TWD,四海遊龍,False,False
2022-03-31 00:00:00,補給,Two,5000.00,TWD,From Kryptonite 20220528,False,False
2022-04-01 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-04-01 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-04-01 00:00:00,寶包,One,-345.00,TWD,Uber Eats,False,False
2022-04-01 00:00:00,帳單,One,-313.00,TWD,行人穿越馬路罰單,False,False
2022-04-01 00:00:00,增肥,One,-250.00,TWD,黃記,False,False
2022-04-01 00:00:00,帳單,One,-139.65,TWD,Uber手續費,False,False
2022-04-01 00:00:00,增肥,One,-79.00,TWD,全聯,False,False
2022-04-01 00:00:00,賭博,虛幣,-10001.00,TWD,年度調帳,False,False
2022-04-01 00:00:00,帳單,借錢,-2177.00,TWD,年度調帳,False,False
2022-04-01 00:00:00,帳單,One,-2230.00,TWD,年度調帳,False,False
2022-04-01 00:00:00,賭博,美股,-1659.62,USD,年度調帳,False,False
2022-04-02 00:00:00,增肥,One,-135.00,TWD,麥味登,False,False
2022-04-02 00:00:00,一起,One,-30.00,TWD,,False,False
2022-04-02 00:00:00,孝親,One,-5000.00,TWD,,False,False
2022-04-02 00:00:00,豆漿,One,-60.00,TWD,豆漿,False,False
2022-04-02 00:00:00,一起,One,-30.00,TWD,,False,False
2022-04-02 00:00:00,增肥,One,-110.00,TWD,鹹酥雞,False,False
2022-04-03 00:00:00,增肥,One,-185.00,TWD,麥味登,False,False
2022-04-03 00:00:00,增肥,One,-140.00,TWD,晚餐,False,False
2022-04-03 00:00:00,增肥,One,-38.00,TWD,711,False,False
2022-04-04 00:00:00,增肥,One,-115.00,TWD,麥味登,False,False
2022-04-04 00:00:00,機暖,One,-271.00,TWD,,False,False
2022-04-04 00:00:00,機啪,One,-19.00,TWD,,False,False
2022-04-04 00:00:00,寶包,One,-235.00,TWD,蝦皮,False,False
2022-04-04 00:00:00,增肥,One,-328.00,TWD,全聯,False,False
2022-04-04 00:00:00,寶包,One,-61.00,TWD,711,False,False
2022-04-04 00:00:00,增肥,One,-61.00,TWD,711,False,False
2022-04-04 00:00:00,增肥,Two,-120.00,TWD,約翰紅茶,False,False
2022-04-04 00:00:00,五金,Two,-202.00,TWD,勝立百貨,False,False
2022-04-04 00:00:00,增肥,Two,-50.00,TWD,快樂QQ球,False,False
2022-04-04 00:00:00,增肥,Two,-143.00,TWD,衛生紙,False,False
2022-04-05 00:00:00,汽車,One,-100.00,TWD,洗車,False,False
2022-04-05 00:00:00,增肥,One,-35.00,TWD,711,False,False
2022-04-05 00:00:00,該死,Two,-2080.00,TWD,富貴榕,False,False
2022-04-05 00:00:00,該死,Two,-850.00,TWD,花盆,False,False
2022-04-05 00:00:00,汽啪,Two,-45.00,TWD,,False,False
2022-04-05 00:00:00,補給,Two,500.00,TWD,From Kryptonite 20220405,False,False
2022-04-05 00:00:00,增肥,Two,-290.00,TWD,早餐,False,False
2022-04-05 00:00:00,汽啪,Two,-60.00,TWD,,False,False
2022-04-05 00:00:00,增肥,Two,-294.00,TWD,拿坡里炸雞,False,False
2022-04-06 00:00:00,增肥,One,-28.00,TWD,711,False,False
2022-04-06 00:00:00,補給,One,700.00,TWD,發票,False,False
2022-04-06 00:00:00,增肥,One,-115.00,TWD,中餐,False,False
2022-04-06 00:00:00,增肥,Two,-171.00,TWD,燉奶,False,False
2022-04-06 00:00:00,增肥,Two,-260.00,TWD,河粉,False,False
2022-04-06 00:00:00,增肥,Two,-55.00,TWD,50嵐,False,False
2022-04-07 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-04-07 00:00:00,增肥,One,-130.00,TWD,中餐,False,False
2022-04-07 00:00:00,增肥,One,-65.00,TWD,可不可紅茶,False,False
2022-04-07 00:00:00,五金,One,-330.00,TWD,Xnip,False,False
2022-04-07 00:00:00,機維,One,-85.00,TWD,野狼網子,False,False
2022-04-07 00:00:00,苦口,One,-50.00,TWD,牙醫,False,False
2022-04-07 00:00:00,該死,One,-170.00,TWD,跑跑卡丁車,False,False
2022-04-07 00:00:00,增肥,Two,-100.00,TWD,GoCha Bar,False,False
2022-04-07 00:00:00,增肥,Two,-200.00,TWD,雞肉飯,False,False
2022-04-07 00:00:00,增肥,Two,-50.00,TWD,麻糬冰,False,False
2022-04-07 00:00:00,增肥,Two,-85.00,TWD,畫框貼,False,False
2022-04-08 00:00:00,有益,One,-720.00,TWD,Pick、導線,False,False
2022-04-08 00:00:00,增肥,One,-45.00,TWD,711,False,False
2022-04-08 00:00:00,增肥,One,-216.00,TWD,麥噹噹,False,False
2022-04-08 00:00:00,一起,One,-25.00,TWD,,False,False
2022-04-08 00:00:00,一起,One,-7.00,TWD,,False,False
2022-04-08 00:00:00,一起,One,-5.00,TWD,,False,False
2022-04-08 00:00:00,一起,One,-30.00,TWD,,False,False
2022-04-08 00:00:00,增肥,Two,-1500.00,TWD,魯旦火鍋,False,False
2022-04-08 00:00:00,增肥,Two,-193.00,TWD,711,False,False
2022-04-09 00:00:00,增肥,One,-100.00,TWD,天仁茗茶,False,False
